,Image.ID,area_necrosis,area_total_cross_section,convex_hull_area_necrosis,convex_hull_area_total_cross_section,solidity_necrosis,solidity_total_cross_section,perimeter_necrosis,perimeter_total_cross_section,width_necrosis,width_total_cross_section,height_necrosis,height_total_cross_section,longest_path_necrosis,longest_path_total_cross_section,convex_hull_vertices_necrosis,convex_hull_vertices_total_cross_section,ellipse_major_axis_necrosis,ellipse_major_axis_total_cross_section,ellipse_minor_axis_necrosis,ellipse_minor_axis_total_cross_section,ellipse_angle_necrosis,ellipse_angle_total_cross_section,ellipse_eccentricity_necrosis,ellipse_eccentricity_total_cross_section,percent_necrosis,necrotic_area_fraction,necrotic_width_fraction
56,C2_Serere_GWAS_CET_2019_102_9_Root1_image2_1_2020-11-14-08-38-08,NA,642367,NA,644968.5,NA,0.99596647,NA,3056.088648,NA,911,NA,891,NA,7165,NA,88,NA,950.3858032,NA,858.7819214,NA,54.89860916,NA,0.428347675,NA,NA,NA
57,C2_Serere_GWAS_CET_2019_102_9_Root1_image3_1_2020-11-14-08-38-27,NA,541243,NA,544423.5,NA,0.994158041,NA,2800.89269,NA,824,NA,834,NA,6228,NA,89,NA,873.0141602,NA,788.1420898,NA,136.5687866,NA,0.43009694,NA,NA,NA
58,C2_Serere_GWAS_CET_2019_102_9_Root2_image1_1_2020-11-14-08-38-50,NA,403392,NA,405307,NA,0.995275186,NA,2414.299763,NA,751,NA,687,NA,5240,NA,85,NA,753.0269165,NA,681.3560181,NA,94.59192657,NA,0.42578806,NA,NA,NA
59,C2_Serere_GWAS_CET_2019_102_9_Root2_image2_1_2020-11-14-08-39-08,NA,563078,NA,566669.5,NA,0.993662091,NA,2887.461231,NA,823,NA,880,NA,6262,NA,76,NA,867.75,NA,825.4866333,NA,166.6259918,NA,0.308280639,NA,NA,NA
60,C2_Serere_GWAS_CET_2019_102_9_Root2_image3_1_2020-11-14-08-39-24,NA,516228,NA,519150,NA,0.994371569,NA,2752.507914,NA,748,NA,881,NA,6179,NA,90,NA,878.9533081,NA,747.8881226,NA,0.848614037,NA,0.525352109,NA,NA,NA
61,C2_Serere_GWAS_CET_2019_103_10_Root1_image1_1_2020-11-14-09-15-59,NA,853469,NA,859440,NA,0.993052453,NA,3621.527246,NA,994,NA,1089,NA,7353,NA,82,NA,1098.944458,NA,991.0599365,NA,10.82372665,NA,0.432093195,NA,NA,NA
62,C2_Serere_GWAS_CET_2019_103_10_Root1_image2_1_2020-11-14-09-16-14,NA,361061,NA,362794.5,NA,0.995221813,NA,2277.446951,NA,687,NA,652,NA,4638,NA,84,NA,696.083313,NA,659.7028809,NA,88.8398056,NA,0.319057022,NA,NA,NA
63,C2_Serere_GWAS_CET_2019_103_10_Root1_image3_1_2020-11-14-09-16-30,NA,398851,NA,399913.5,NA,0.997343175,NA,2379.069315,NA,691,NA,738,NA,5218,NA,84,NA,738.2688599,NA,686.3778687,NA,170.3170624,NA,0.368285844,NA,NA,NA
64,C2_Serere_GWAS_CET_2019_103_10_Root2_image1_1_2020-11-14-09-16-55,NA,746601,NA,753922,NA,0.990289446,NA,3411.728257,NA,965,NA,1014,NA,7295,NA,77,NA,1034.263672,NA,923.2364502,NA,21.9322567,NA,0.450748577,NA,NA,NA
65,C2_Serere_GWAS_CET_2019_103_10_Root2_image2_1_2020-11-14-09-17-16,NA,638622,NA,644036,NA,0.991593638,NA,3117.360726,NA,888,NA,900,NA,6386,NA,72,NA,917.22052,NA,886.1067505,NA,153.9194031,NA,0.258249701,NA,NA,NA
66,C2_Serere_GWAS_CET_2019_103_10_Root2_image3_1_2020-11-14-09-17-30,NA,473644,NA,477069,NA,0.992820745,NA,2643.738362,NA,781,NA,773,NA,5603,NA,71,NA,781.505249,NA,770.6954956,NA,65.18553925,NA,0.165748626,NA,NA,NA
67,C2_Serere_GWAS_CET_2019_103_10_Root3_image1_1_2020-11-14-09-17-52,NA,620728,NA,627090,NA,0.989854726,NA,3106.390163,NA,910,NA,891,NA,6395,NA,75,NA,901.2385864,NA,876.0662842,NA,51.06124496,NA,0.234694362,NA,NA,NA
