"","germplasmName","SN","CHVN","EAN","EEN","NECRO","NAF","NWF","CBSDs3","CBSDs6","CBSDs12","observationUnitName"
"150","UG16F290P191",-0.0108725190325167,0.0196762880690518,-1.22648304866927,0.0039276782533994,-0.105094645280651,0.0643464722661481,0.041130971183052,-0.0937203362221349,-0.263758039602015,-0.256838644870153,"C2_GS_2018_831"
"151","UG16F290P211",0.0291872787020913,0.000743379130214268,-0.0282260239472704,0.00268073623380924,-0.116211477958421,-0.253297966892489,-0.0967811148544973,-0.149699273067844,-0.287963979321907,-0.179544889109555,"C2_GS_2018_851"
"152","UG16F290P218",0.00108448618908522,0.00316184618200463,-0.735199856944125,0.00838129893896886,0.0760448775847563,0.0762049605902986,0.011484554301627,-0.0329573713684985,-0.162536459348462,-0.127174351538466,"C2_GS_2018_858"
"153","UG16F290P236",-0.00625890536356268,-0.000772600686070195,-0.933083040725523,0.00738341839232814,-0.0960978890763974,-0.0215629726564695,0.0220723789431581,0.0383252624199466,-0.322393487166043,-0.198642268649315,"C2_GS_2018_876"
"154","UG16F290P238",0.00334785532529696,-0.0032246522041215,1.15421528200972,0.000291437554104378,-0.204959523543908,-0.137703575236917,-0.0401291454331823,-0.187133877370939,-0.31360988463911,-0.405508306451506,"C2_GS_2018_878"
"155","UG16F290P284",0.0350154717484988,-0.0252755077379723,-1.53614508637531,0.0124681777492406,-0.237346943571704,-0.390197285206274,-0.133715172246303,-0.186200425395028,-0.24315624690038,-0.315706718917834,"C2_GS_2018_1234"
"156","UG16F290P284",0.0350154717484988,-0.0252755077379723,-1.53614508637531,0.0124681777492406,-0.237346943571704,-0.390197285206274,-0.133715172246303,-0.186200425395028,-0.24315624690038,-0.315706718917834,"C2_GS_2018_5714"
"157","UG16F290P286",0.0206763745188421,0.00693793163102577,0.0628818682111163,-0.00841037782105429,0.329456402265861,0.0277600771838698,-0.037029060105811,-0.179562541512794,-0.142211951743233,0.510676956761548,"C2_GS_2018_1236"
"158","UG16F290P286",0.0206763745188421,0.00693793163102577,0.0628818682111163,-0.00841037782105429,0.329456402265861,0.0277600771838698,-0.037029060105811,-0.179562541512794,-0.142211951743233,0.510676956761548,"C2_GS_2018_5716"
"159","UG16F290P294",-0.00154502839203967,-0.00538475482739137,1.04265859880077,-0.00135334648778555,-0.237161910074565,-0.100331332421286,-0.0428306464322571,0.209217160505761,0.191267136356351,-0.050028025615518,"C2_GS_2018_5724"
"160","UG16F290P294",-0.00154502839203967,-0.00538475482739137,1.04265859880077,-0.00135334648778555,-0.237161910074565,-0.100331332421286,-0.0428306464322571,0.209217160505761,0.191267136356351,-0.050028025615518,"C2_GS_2018_1244"
"161","UG16F290P298",0.0254709058215941,0.000702561108749779,1.12188903979989,0.0233652107990318,-0.155259214379329,-0.360366117858844,-0.136635005913193,-0.159745434620149,-0.268404055765271,0.0803943508458112,"C2_GS_2018_1248"
"162","UG16F290P298",0.0254709058215941,0.000702561108749779,1.12188903979989,0.0233652107990318,-0.155259214379329,-0.360366117858844,-0.136635005913193,-0.159745434620149,-0.268404055765271,0.0803943508458112,"C2_GS_2018_5728"
"163","UG16F291P001",-0.0160827755834721,0.033081371546443,-1.08339926976499,-0.0169067125675209,0.772933723040613,0.487769478802192,0.108882136299972,-0.116909423764738,-0.01184097147977,0.50167720161505,"C2_GS_2018_51"
"164","UG16F291P011",-0.0262494374152618,0.00699285212547638,1.90086085064129,0.0179255018836365,-0.111412295603796,0.117491835994713,0.163985328998468,-0.158656439193309,-0.179697267550321,-0.234947553812383,"C2_GS_2018_61"
"165","UG16F291P014",-0.000654831233519306,0.0107759232192191,-0.189066296425018,-0.00680370885311744,0.359653643634992,0.136892013580823,0.0628361375788928,-0.185744652303149,-0.165784777450625,0.368099815732132,"C2_GS_2018_64"
"166","UG16F291P018",-0.0220486816295337,0.00847271371218615,-0.471352934604504,0.00865334419439274,-0.00280473786905748,0.241031793735152,0.0881123675368372,-0.152013597669075,-0.108246882552257,0.0778852301652085,"C2_GS_2018_68"
"167","UG16F291P058",0.0544395681296845,-0.00142347965239283,0.699533841457086,-0.0313451572040175,-0.505176492900915,-0.600010264104458,-0.232961074964981,-0.221826318734374,-0.305832767751612,0.0245873471947191,"C2_GS_2018_108"
"168","UG16F291P071",-0.053089907383504,0.0141250766999522,1.17984762820892,0.0228047799708318,0.128498298267009,0.485746809736111,0.171484666916264,0.0758142298486027,-0.121111646591314,0.191666475629759,"C2_GS_2018_411"
"169","UG16F291P132",0.00685523800026744,0.00385929310164339,-1.18051604774931,0.00697830549959803,-0.0841545296542828,-0.0197518158603057,-0.0131795221627111,-0.182950932553872,-0.291300285489917,-0.043349587908364,"C2_GS_2018_472"
"170","UG16F291P139",0.00701296467741216,0.0155922583402798,-0.486078036064827,-0.00373997024936751,-0.447179654881092,-0.316884647646746,0.00298149048221023,0.0127769894731731,-0.0014542023886529,-0.097478732717067,"C2_GS_2018_479"
"171","UG16F291P143",0.0274329727888337,0.00935899063318625,-0.451771925824547,-0.00279184258674329,-0.11629919720722,-0.220019948090182,-0.0888237821136784,-0.238976962273977,-0.430604524479314,0.101733566145265,"C2_GS_2018_483"
"172","UG16F291P187",0.017511906518755,0.0181741429583274,-0.560253067576907,0.00154640995520106,0.0675889437153064,-0.0453784847906736,-0.0105978565904675,-0.146123860448056,-0.20627192012782,0.376287320973189,"C2_GS_2018_917"
"173","UG16F291P216",-0.011266881966523,-0.00726913066818352,-0.177119018596415,0.00244119787491393,-0.0413997863877041,0.105376088125649,0.0752954128088597,-0.116192591258842,-0.272966815720865,-0.365033836196424,"C2_GS_2018_946"
"174","UG16F291P222",-0.0234025087407182,0.00480439865759997,0.127045548880691,-0.00281712145058133,0.172965249098313,0.312004584422548,0.0919172764856157,-0.182301168490971,-0.331748462275509,0.413660173551692,"C2_GS_2018_952"
"175","UG16F291P234",-0.0168424295109515,-0.0212816049953957,-1.58667890874097,0.0119030545210564,-0.153111175434734,0.0804495939821893,-0.0518347198281814,-0.183329239364645,-0.445062697073529,0.149493244340967,"C2_GS_2018_964"
"176","UG16F292P003",0.0154673787965247,-0.00230971150944113,-0.861974458786841,0.0114670424259038,0.129147569547469,-0.121918286719848,-0.00402564383574949,0.237180486923481,0.497527751555103,0.0118418179306144,"C2_GS_2018_123"
